name,room_numbers,address,price,usable_area,gross_floor_area,url,latitude,longitude,price_per_sq_foot_SA,price_per_sq_foot_GFA
WANG FUK COURT,High Floor・2 Rooms,Tai Po Town Centre,3300000.0,483.0,583.0,https://hk.centanet.com/findproperty/en/detail/WANG-FUK-COURT_AMZ023?theme=buy,22.4423218,114.1655064,6832.298136645963,5660.377358490566
OSMANTHUS GARDEN,4 Rooms,Hung Shui Kiu North New Development Area,5100000.0,744.0,814.0,https://hk.centanet.com/findproperty/en/detail/OSMANTHUS-GARDEN_COS538?theme=buy,22.4346478,113.9927005,6854.8387096774195,6265.356265356266
KING NGA COURT,3 Rooms,Tai Po Town Centre,3800000.0,554.0,710.0,https://hk.centanet.com/findproperty/en/detail/KING-NGA-COURT_AMM096?theme=buy,22.4423218,114.1655064,6859.205776173285,5352.112676056338
TSUI PING (NORTH) ESTATE・TSUI TSZ HOUSE,1 Room,Kwun Tong,2450000.0,357.0,,https://hk.centanet.com/findproperty/en/detail/TSUI-PING-(NORTH)-ESTATE-TSUI-TSZ-HOUSE_UCP346?theme=buy,22.3103686,114.2227035,6862.745098039216,
Melody Garden・Block 2,3 Rooms,Tuen Mun Ferry Pier,4800000.0,699.0,787.0,https://hk.centanet.com/findproperty/en/detail/Melody-Garden-Block-2_CGR566?theme=buy,22.3717798,113.9660391,6866.9527896995705,6099.110546378653
TIN MA COURT・CHUN ON HOUSE (BLOCK D),1 Room,Wong Tai Sin,2500000.0,363.0,495.0,https://hk.centanet.com/findproperty/en/detail/TIN-MA-COURT-CHUN-ON-HOUSE-(BLOCK-D)_SIE696?theme=buy,22.3548115,114.1974398,6887.052341597796,5050.50505050505
FUK SING BUILDING,FLAT A・2 Rooms,Yuen Long Town Centre,3200000.0,464.0,,https://hk.centanet.com/findproperty/en/detail/FUK-SING-BUILDING_CQF230?theme=buy,22.4445376,114.0222076,6896.551724137931,
TIN FU COURT・HING FU HOUSE (BLOCK G),3 Rooms,Tin Shui Wai,4500000.0,650.0,,https://hk.centanet.com/findproperty/en/detail/TIN-FU-COURT-HING-FU-HOUSE-(BLOCK-G)_CKF577?theme=buy,22.4606419,114.0041996,6923.076923076923,
Meadowlands,3 Rooms,Hung Shui Kiu North New Development Area,5550000.0,798.0,913.0,https://hk.centanet.com/findproperty/en/detail/Meadowlands_COP165?theme=buy,22.4346478,113.9927005,6954.887218045113,6078.860898138007
Tin Shing Court・SHING YIN HOUSE (BLOCK D),2 Rooms,Tin Shui Wai,3750000.0,539.0,,https://hk.centanet.com/findproperty/en/detail/Tin-Shing-Court-SHING-YIN-HOUSE-(BLOCK-D)_CKB972?theme=buy,22.4606419,114.0041996,6957.328385899815,
TAI HING GARDENS・PHASE 2・TOWER 2,2 Rooms,Tuen Mun North,3120000.0,447.0,583.0,https://hk.centanet.com/findproperty/en/detail/TAI-HING-GARDENS-PHASE-2-TOWER-2_CFE298?theme=buy,22.3908295,113.9725126,6979.86577181208,5351.629502572899
KING MING COURT・FAI KING HOUSE (BLOCK B),3 Rooms,Po Lam,3880000.0,554.0,711.0,https://hk.centanet.com/findproperty/en/detail/KING-MING-COURT-FAI-KING-HOUSE-(BLOCK-B)_SAW970?theme=buy,22.3237131,114.2548803,7003.610108303249,5457.102672292545
Lei Cheng Uk Estate・Yan Oi House (Block 1),Middle Floor・FLAT 13,Cheung Sha Wan,2980000.0,424.0,,https://hk.centanet.com/findproperty/en/detail/Lei-Cheng-Uk-Estate-Yan-Oi-House-(Block-1)_MXC678?theme=buy,22.3358055,114.1494892,7028.301886792453,
Hiu Tsui Court・Ngar Tsui House (Block A),Middle Floor・FLAT 2・3 Rooms,Siu Sai Wan,3900000.0,554.0,711.0,https://hk.centanet.com/findproperty/en/detail/Hiu-Tsui-Court-Ngar-Tsui-House-(Block-A)_DKT019?theme=buy,22.2615148,114.2494516,7039.71119133574,5485.232067510548
Wing Lok Building,FLAT A (NO. 30)・2 Rooms,San Po Kong,2880000.0,409.0,,https://hk.centanet.com/findproperty/en/detail/Wing-Lok-Building_SKI239?theme=buy,22.3364426,114.1989259,7041.564792176039,
Lei Cheng Uk Estate・Chung Hou House (Block 1),Middle Floor・FLAT 6・3 Rooms,Cheung Sha Wan,2990000.0,424.0,,https://hk.centanet.com/findproperty/en/detail/Lei-Cheng-Uk-Estate-Chung-Hou-House-(Block-1)_MXF065?theme=buy,22.3358055,114.1494892,7051.88679245283,
TIN YAU COURT・YAU TAI HOUSE (BLOCK C),Low Floor・FLAT 10・3 Rooms・(1 Suite),Tin Shui Wai,4280000.0,606.0,829.0,https://hk.centanet.com/findproperty/en/detail/TIN-YAU-COURT-YAU-TAI-HOUSE-(BLOCK-C)_CKF812?theme=buy,22.4606419,114.0041996,7062.706270627063,5162.846803377563
SADDLE RIDGE GARDEN・BLOCK 1,3 Rooms,Ma On Shan,4179999.9999999995,591.0,689.0,https://hk.centanet.com/findproperty/en/detail/SADDLE-RIDGE-GARDEN-BLOCK-1_EEM299?theme=buy,22.4276756,114.2402751,7072.758037225041,6066.763425253991
TIN SHING COURT・SHING YUK HOUSE (BLOCK M),3 Rooms,Tin Shui Wai,4600000.0,650.0,828.0,https://hk.centanet.com/findproperty/en/detail/TIN-SHING-COURT-SHING-YUK-HOUSE-(BLOCK-M)_CJF449?theme=buy,22.4606419,114.0041996,7076.923076923077,5555.555555555556
Parkside Villa・Block 2,3 Rooms,Yuen Long Town Centre,6050000.0,851.0,1000.0,https://hk.centanet.com/findproperty/en/detail/Parkside-Villa-Block-2_COA867?theme=buy,22.4445376,114.0222076,7109.283196239718,6050.0
Osmanthus Garden,FLAT A・4 Rooms,Hung Shui Kiu North New Development Area,5300000.0,745.0,823.0,https://hk.centanet.com/findproperty/en/detail/Osmanthus-Garden_COB497?theme=buy,22.4346478,113.9927005,7114.093959731544,6439.854191980559
Tin Fu Court・WAI FU HOUSE (BLOCK L),Middle Floor・2 Rooms,Tin Shui Wai,3600000.0,506.0,,https://hk.centanet.com/findproperty/en/detail/Tin-Fu-Court-WAI-FU-HOUSE-(BLOCK-L)_CKJ648?theme=buy,22.4606419,114.0041996,7114.624505928854,
FULLVIEW GARDEN・BLOCK 4,FLAT J・2 Rooms,Siu Sai Wan,3450000.0,484.0,579.0,https://hk.centanet.com/findproperty/en/detail/FULLVIEW-GARDEN-BLOCK-4_DIE503?theme=buy,22.2615148,114.2494516,7128.099173553719,5958.5492227979275
HONG SING GARDENS・BLOCK 1,Low Floor・FLAT J・3 Rooms,Po Lam,4200000.0,589.0,653.0,https://hk.centanet.com/findproperty/en/detail/HONG-SING-GARDENS-BLOCK-1_SAH205?theme=buy,22.3237131,114.2548803,7130.7300509337865,6431.852986217458
Siu Hong Court・Siu Cheong House (Block L),Low Floor・2 Rooms,Siu Hong,3200000.0,447.0,541.0,https://hk.centanet.com/findproperty/en/detail/Siu-Hong-Court-Siu-Cheong-House-(Block-L)_CEJ237?theme=buy,22.4117535,113.9789961,7158.836689038031,5914.972273567468
SIU HONG COURT・SIU NING HOUSE (BLOCK S),2 Rooms,Siu Hong,3200000.0,447.0,539.0,https://hk.centanet.com/findproperty/en/detail/SIU-HONG-COURT-SIU-NING-HOUSE-(BLOCK-S)_CGT088?theme=buy,22.4117535,113.9789961,7158.836689038031,5936.920222634509
EVERGREEN PLACE,4 Rooms,Ping Shan,6000000.0,837.0,1005.0,https://hk.centanet.com/findproperty/en/detail/EVERGREEN-PLACE_COR914?theme=buy,22.4406709,114.0083831,7168.458781362007,5970.149253731343
HOI KING MANSION,3 Rooms,Kwun Tong,3800000.0,530.0,,https://hk.centanet.com/findproperty/en/detail/HOI-KING-MANSION_SMO436?theme=buy,22.3103686,114.2227035,7169.811320754717,
Yuet Wu Villa,3 Rooms,Tuen Mun Ferry Pier,4200000.0,584.0,702.0,https://hk.centanet.com/findproperty/en/detail/Yuet-Wu-Villa_CFF459?theme=buy,22.3717798,113.9660391,7191.780821917808,5982.9059829059825
TIN FU COURT・LONG FU HOUSE (BLOCK D),FLAT 7・3 Rooms,Tin Shui Wai,4680000.0,650.0,,https://hk.centanet.com/findproperty/en/detail/TIN-FU-COURT-LONG-FU-HOUSE-(BLOCK-D)_CKQ845?theme=buy,22.4606419,114.0041996,7200.0,
YUET WU VILLA・BLOCK 15,2 Rooms,Tuen Mun Ferry Pier,3500000.0,484.0,582.0,https://hk.centanet.com/findproperty/en/detail/YUET-WU-VILLA-BLOCK-15_CEX831?theme=buy,22.3717798,113.9660391,7231.4049586776855,6013.745704467354
Fullview Garden・Block 5,High Floor・FLAT F・2 Rooms,Siu Sai Wan,3500000.0,484.0,579.0,https://hk.centanet.com/findproperty/en/detail/Fullview-Garden-Block-5_DIA951?theme=buy,22.2615148,114.2494516,7231.4049586776855,6044.905008635578
KINGSWOOD VILLAS・PHASE 1 LOCWOOD COURT・BLOCK 13,Low Floor・FLAT C・3 Rooms,Tin Shui Wai,3990000.0,551.0,708.0,https://hk.centanet.com/findproperty/en/detail/KINGSWOOD-VILLAS-PHASE-1-LOCWOOD-COURT-BLOCK-13_CJO941?theme=buy,22.4606419,114.0041996,7241.379310344828,5635.593220338983
Yuen Long Mansion,Middle Floor・FLAT 2・2 Rooms,Yuen Long Town Centre,3680000.0,508.0,651.0,https://hk.centanet.com/findproperty/en/detail/Yuen-Long-Mansion_COK858?theme=buy,22.4445376,114.0222076,7244.094488188976,5652.84178187404
Siu Hong Court・Siu Kit House (Block D),Low Floor・2 Rooms,Siu Hong,3180000.0,438.0,507.0,https://hk.centanet.com/findproperty/en/detail/Siu-Hong-Court-Siu-Kit-House-(Block-D)_CFL381?theme=buy,22.4117535,113.9789961,7260.273972602739,6272.189349112426
TIN SHING COURT・SHING CHIU HOUSE (BLOCK B),FLAT 1・3 Rooms,Tin Shui Wai,4700000.0,646.0,866.0,https://hk.centanet.com/findproperty/en/detail/TIN-SHING-COURT-SHING-CHIU-HOUSE-(BLOCK-B)_CJB614?theme=buy,22.4606419,114.0041996,7275.541795665635,5427.251732101617
TSE KING HOUSE STAGE II,High Floor・FLAT B・2 Rooms,Long Ping,2700000.0,371.0,,https://hk.centanet.com/findproperty/en/detail/TSE-KING-HOUSE-STAGE-II_GAH591?theme=buy,,,7277.628032345014,
DISCOVERY BAY・PH 5-GREENVALE VILLAGE,4 Rooms・(1 Suite),Discovery Bay,6900000.0,947.0,1088.0,https://hk.centanet.com/findproperty/en/detail/DISCOVERY-BAY-PH-5-GREENVALE-VILLAGE_LFB438?theme=buy,37.9085357,-121.6002291,7286.166842661035,6341.911764705882
Central Mansion,2 Rooms,Tai Po Market,2950000.0,403.0,,https://hk.centanet.com/findproperty/en/detail/Central-Mansion_AOG080?theme=buy,22.4423218,114.1655064,7320.099255583126,
SHUN CHI COURT・SHUN YING HOUSE (BLOCK C),Low Floor・FLAT 2・2 Rooms,Kwun Tong,4099999.9999999995,560.0,663.0,https://hk.centanet.com/findproperty/en/detail/SHUN-CHI-COURT-SHUN-YING-HOUSE-(BLOCK-C)_UCC361?theme=buy,22.3103686,114.2227035,7321.428571428571,6184.012066365007
KINGSTON TERRACE,Middle Floor・2 Rooms,Tuen Mun San Hui,3550000.0,484.0,623.0,https://hk.centanet.com/findproperty/en/detail/KINGSTON-TERRACE_CIY148?theme=buy,22.3989729,113.9789238,7334.710743801653,5698.234349919743
Tung Chun Court・Ngan Chun House (Block B),High Floor・FLAT 7・1 Room,Yiu Tung,3180000.0,433.0,593.0,https://hk.centanet.com/findproperty/en/detail/Tung-Chun-Court-Ngan-Chun-House-(Block-B)_DIW062?theme=buy,,,7344.110854503464,5362.56323777403
Tak Tin Estate・Tak Shing House (Block 7),High Floor・FLAT 32,Lam Tin,2800000.0,381.0,,https://hk.centanet.com/findproperty/en/detail/Tak-Tin-Estate-Tak-Shing-House-(Block-7)_DUB238?theme=buy,22.3080199,114.2375638,7349.081364829396,
FUNG TAK ESTATE・TOI FUNG HOUSE (BLOCK 4),1 Room,Diamond Hill,3300000.0,449.0,,https://hk.centanet.com/findproperty/en/detail/FUNG-TAK-ESTATE-TOI-FUNG-HOUSE-(BLOCK-4)_SKV008?theme=buy,,,7349.665924276169,
LOOK YUEN,,Tuen Mun San Hui,3000000.0,406.0,,https://hk.centanet.com/findproperty/en/detail/LOOK-YUEN_CEY809?theme=buy,22.3989729,113.9789238,7389.162561576355,
Shun Chi Court・Shun Ning House (Block F),Middle Floor・FLAT 11・2 Rooms,Kwun Tong,3550000.0,477.0,,https://hk.centanet.com/findproperty/en/detail/Shun-Chi-Court-Shun-Ning-House-(Block-F)_UCB449?theme=buy,22.3103686,114.2227035,7442.348008385744,
Kam Fai Garden,3 Rooms,Chi Lok,4000000.0,537.0,640.0,https://hk.centanet.com/findproperty/en/detail/Kam-Fai-Garden_CGZ537?theme=buy,,,7448.7895716945995,6250.0
Kam Fai Garden・BLOCK 2,High Floor・3 Rooms,Chi Lok,4000000.0,537.0,640.0,https://hk.centanet.com/findproperty/en/detail/Kam-Fai-Garden-BLOCK-2_CEY507?theme=buy,,,7448.7895716945995,6250.0
11 TIN HEI STREET,2 Rooms,Tin Shui Wai,3200000.0,429.0,,https://hk.centanet.com/findproperty/en/detail/11-TIN-HEI-STREET_CJG029?theme=buy,22.4606419,114.0041996,7459.20745920746,
TIN HEUNG GARDEN HOUSE,FLAT D・3 Rooms,Kwun Tong,3880000.0,520.0,,https://hk.centanet.com/findproperty/en/detail/TIN-HEUNG-GARDEN-HOUSE_UCG999?theme=buy,22.3103686,114.2227035,7461.538461538462,
King Ming Court・Hei King House (Block A),Middle Floor・FLAT 8・2 Rooms,Po Lam,3000000.0,401.0,514.0,https://hk.centanet.com/findproperty/en/detail/King-Ming-Court-Hei-King-House-(Block-A)_SBM170?theme=buy,22.3237131,114.2548803,7481.296758104738,5836.575875486381
DISCOVERY BAY・PH 5-GREENVALE VILLAGE,Low Floor・2 Rooms,Discovery Bay,5190000.0,693.0,856.0,https://hk.centanet.com/findproperty/en/detail/DISCOVERY-BAY-PH-5-GREENVALE-VILLAGE_LFD630?theme=buy,37.9085357,-121.6002291,7489.177489177489,6063.084112149532
KAM FUNG COURT・KAM WAI HOUSE (BLOCK C),FLAT 1・3 Rooms,Ma On Shan,4850000.0,647.0,891.0,https://hk.centanet.com/findproperty/en/detail/KAM-FUNG-COURT-KAM-WAI-HOUSE-(BLOCK-C)_EEZ654?theme=buy,22.4276756,114.2402751,7496.13601236476,5443.322109988777
Union Plaza・TOWER 2,Low Floor・FLAT D・2 Rooms,Fanling,3800000.0,506.0,664.0,https://hk.centanet.com/findproperty/en/detail/Union-Plaza-TOWER-2_END167?theme=buy,22.4916829,114.1414685,7509.881422924901,5722.891566265061
KO CHUN COURT・CHUN MAU HOUSE (BLOCK E),2 Rooms,Yau Tong,3200000.0,426.0,583.0,https://hk.centanet.com/findproperty/en/detail/KO-CHUN-COURT-CHUN-MAU-HOUSE-(BLOCK-E)_SOD881?theme=buy,22.2940736,114.2375638,7511.737089201878,5488.85077186964
DISCOVERY BAY・Ph 4-Peninsula Vl Capeland,High Floor・3 Rooms・(1 Suite),Discovery Bay,5680000.0,755.0,889.0,https://hk.centanet.com/findproperty/en/detail/DISCOVERY-BAY-Ph-4-Peninsula-Vl-Capeland_LFE643?theme=buy,37.9085357,-121.6002291,7523.17880794702,6389.201349831271
SIU HONG COURT・SIU YAN HOUSE (BLOCK G),2 Rooms,Siu Hong,3510000.0,466.0,567.0,https://hk.centanet.com/findproperty/en/detail/SIU-HONG-COURT-SIU-YAN-HOUSE-(BLOCK-G)_CGB284?theme=buy,22.4117535,113.9789961,7532.188841201717,6190.476190476191
Tai Hing Gardens・Phase 2・Tower 3,Middle Floor・2 Rooms,Tuen Mun North,3380000.0,447.0,583.0,https://hk.centanet.com/findproperty/en/detail/Tai-Hing-Gardens-Phase-2-Tower-3_CEV004?theme=buy,22.3908295,113.9725126,7561.52125279642,5797.598627787307
ALLWAY GARDEN・BLOCK E,Low Floor・FLAT 2・2 Rooms,Tsuen King Circuit,3300000.0,436.0,499.0,https://hk.centanet.com/findproperty/en/detail/ALLWAY-GARDEN-BLOCK-E_CLN937?theme=buy,22.3765822,114.1072333,7568.807339449541,6613.226452905812
ALLWAY GARDEN・BLOCK D,Low Floor・FLAT 2・2 Rooms,Tsuen King Circuit,3300000.0,436.0,499.0,https://hk.centanet.com/findproperty/en/detail/ALLWAY-GARDEN-BLOCK-D_CMO385?theme=buy,22.3765822,114.1072333,7568.807339449541,6613.226452905812
Meadow Cove,4 Rooms,Tai Po Village Houses,15900000.0,2100.0,,https://hk.centanet.com/findproperty/en/detail/Meadow-Cove_APE160?theme=buy,22.4423218,114.1655064,7571.428571428572,
YING MING COURT・MING ON HOUSE (BLOCK E),FLAT 9・3 Rooms,Po Lam,4200000.0,554.0,710.0,https://hk.centanet.com/findproperty/en/detail/YING-MING-COURT-MING-ON-HOUSE-(BLOCK-E)_SAO321?theme=buy,22.3237131,114.2548803,7581.227436823105,5915.492957746479
KAM YING COURT・KAM LEUNG HOUSE (BLOCK A),2 Rooms,Ma On Shan,4900000.0,645.0,826.0,https://hk.centanet.com/findproperty/en/detail/KAM-YING-COURT-KAM-LEUNG-HOUSE-(BLOCK-A)_EEC498?theme=buy,22.4276756,114.2402751,7596.899224806201,5932.203389830508
SIU HONG COURT・SIU KIN HOUSE (BLOCK F),2 Rooms,Siu Hong,3300000.0,434.0,527.0,https://hk.centanet.com/findproperty/en/detail/SIU-HONG-COURT-SIU-KIN-HOUSE-(BLOCK-F)_CED999?theme=buy,22.4117535,113.9789961,7603.6866359447,6261.859582542695
ALLWAY GARDEN・BLOCK J,Low Floor・FLAT 3・2 Rooms,Tsuen King Circuit,3650000.0,480.0,545.0,https://hk.centanet.com/findproperty/en/detail/ALLWAY-GARDEN-BLOCK-J_CLE643?theme=buy,22.3765822,114.1072333,7604.166666666667,6697.247706422018
UPTOWN・TOWER 5,FLAT D・2 Rooms,Hung Shui Kiu North New Development Area,4000000.0,526.0,692.0,https://hk.centanet.com/findproperty/en/detail/UPTOWN-TOWER-5_CQU012?theme=buy,22.4346478,113.9927005,7604.5627376425855,5780.346820809248
HONG KONG GARDEN・Phase 2・GREENVILLE HEIGHTS (BLOCK 11),Low Floor・FLAT E・2 Rooms,Tsing Lung Tau,4080000.0,536.0,768.0,https://hk.centanet.com/findproperty/en/detail/HONG-KONG-GARDEN-Phase-2-GREENVILLE-HEIGHTS-(BLOCK-11)_CCK216?theme=buy,22.3631111,114.0473141,7611.940298507463,5312.5
MIDO APARTMENT,3 Rooms,North Point,7200000.0,942.0,1100.0,https://hk.centanet.com/findproperty/en/detail/MIDO-APARTMENT_DPJ750?theme=buy,,,7643.3121019108285,6545.454545454545
FULLVIEW GARDEN・BLOCK 6,FLAT F・2 Rooms,Siu Sai Wan,3700000.0,484.0,579.0,https://hk.centanet.com/findproperty/en/detail/FULLVIEW-GARDEN-BLOCK-6_DID827?theme=buy,22.2615148,114.2494516,7644.628099173554,6390.328151986183
HONG SHING BUILDING,2 Rooms,Yuen Long Town Centre,2380000.0,311.0,,https://hk.centanet.com/findproperty/en/detail/HONG-SHING-BUILDING_CQF185?theme=buy,22.4445376,114.0222076,7652.733118971061,
TIN SHING COURT,Middle Floor・FLAT 5・3 Rooms・(1 Suite),Tin Shui Wai,4980000.0,650.0,,https://hk.centanet.com/findproperty/en/detail/TIN-SHING-COURT_CKL532?theme=buy,22.4606419,114.0041996,7661.538461538462,
KINGSWOOD VILLAS・PHASE 6 MAYWOOD COURT・BLOCK 1,3 Rooms・(1 Suite),Tin Shui Wai,4780000.0,623.0,815.0,https://hk.centanet.com/findproperty/en/detail/KINGSWOOD-VILLAS-PHASE-6-MAYWOOD-COURT-BLOCK-1_CJA013?theme=buy,22.4606419,114.0041996,7672.55216693419,5865.0306748466255
HONG SING GARDENS・BLOCK 3,Low Floor・FLAT G・2 Rooms,Po Lam,3800000.0,495.0,554.0,https://hk.centanet.com/findproperty/en/detail/HONG-SING-GARDENS-BLOCK-3_SCE705?theme=buy,22.3237131,114.2548803,7676.767676767677,6859.205776173285
Pearl Island Villa・BLOCK F2,FLAT 1・Studio,So Kwun Wat,2200000.0,286.0,,https://hk.centanet.com/findproperty/en/detail/Pearl-Island-Villa-BLOCK-F2_CCL691?theme=buy,22.3754639,113.9987128,7692.307692307692,
GRANDEUR GARDENS・BLOCK B,3 Rooms,Tuen Mun San Hui,4000000.0,519.0,649.0,https://hk.centanet.com/findproperty/en/detail/GRANDEUR-GARDENS-BLOCK-B_CFA536?theme=buy,22.3989729,113.9789238,7707.129094412331,6163.328197226502
The Sherwood・Tower 13,High Floor・3 Rooms,Lam Tei,4580000.0,594.0,801.0,https://hk.centanet.com/findproperty/en/detail/The-Sherwood-Tower-13_CIU220?theme=buy,22.4216464,113.981979,7710.437710437711,5717.852684144819
Continental Mansion,Low Floor・FLAT E・3 Rooms,North Point,6080000.0,787.0,,https://hk.centanet.com/findproperty/en/detail/Continental-Mansion_DNC510?theme=buy,,,7725.540025412961,
TSUI LAI GARDEN・BLOCK 1,Middle Floor・FLAT L・2 Rooms,Sheung Shui,3300000.0,427.0,484.0,https://hk.centanet.com/findproperty/en/detail/TSUI-LAI-GARDEN-BLOCK-1_ENS961?theme=buy,22.5112008,114.1260991,7728.337236533958,6818.181818181818
Tsui Lai Garden・Block 1,High Floor・FLAT J・3 Rooms,Sheung Shui,4580000.0,591.0,669.0,https://hk.centanet.com/findproperty/en/detail/Tsui-Lai-Garden-Block-1_ENG223?theme=buy,22.5112008,114.1260991,7749.576988155668,6846.038863976084
CHING WAH COURT・WAH FUNG HOUSE (BLOCK D),3 Rooms,Tsing Yi,5000000.0,645.0,827.0,https://hk.centanet.com/findproperty/en/detail/CHING-WAH-COURT-WAH-FUNG-HOUSE-(BLOCK-D)_FCM534?theme=buy,22.3474872,114.1023164,7751.937984496124,6045.949214026602
FUNG SHING COURT・WAH SHING HOUSE (BLOCK B),2 Rooms,Tai Wai,3800000.0,490.0,693.0,https://hk.centanet.com/findproperty/en/detail/FUNG-SHING-COURT-WAH-SHING-HOUSE-(BLOCK-B)_EAI867?theme=buy,22.375941,114.178626,7755.102040816327,5483.405483405483
SHUI NING HOUSE・BLOCK C,2 Rooms,Kwun Tong,2800000.0,361.0,,https://hk.centanet.com/findproperty/en/detail/SHUI-NING-HOUSE-BLOCK-C_UCL024?theme=buy,22.3103686,114.2227035,7756.232686980609,
Fu Hing Building,Low Floor・FLAT D・2 Rooms,Yuen Long Town Centre,3200000.0,412.0,,https://hk.centanet.com/findproperty/en/detail/Fu-Hing-Building_CPI572?theme=buy,22.4445376,114.0222076,7766.9902912621355,
SERENO VERDE・Phase 2・BLOCK 9,4 Rooms・(1 Suite),Yuen Long Southeast,6200000.0,798.0,1048.0,https://hk.centanet.com/findproperty/en/detail/SERENO-VERDE-Phase-2-BLOCK-9_COX745?theme=buy,22.4445376,114.0222076,7769.423558897243,5916.030534351145
CHEERFUL GARDEN・BLOCK 4,Low Floor・FLAT B・3 Rooms,Siu Sai Wan,4600000.0,592.0,715.0,https://hk.centanet.com/findproperty/en/detail/CHEERFUL-GARDEN-BLOCK-4_DKO297?theme=buy,22.2615148,114.2494516,7770.27027027027,6433.566433566433
Ka Shing Court・Ka Yiu House (Block C),High Floor・FLAT 11・2 Rooms,Fanling,4650000.0,598.0,820.0,https://hk.centanet.com/findproperty/en/detail/Ka-Shing-Court-Ka-Yiu-House-(Block-C)_ENN999?theme=buy,22.4916829,114.1414685,7775.919732441472,5670.731707317073
SHA TIN HEIGHTS ROAD,FLAT C・3 Rooms,Tai Wai,11000000.0,1414.0,1700.0,https://hk.centanet.com/findproperty/en/detail/SHA-TIN-HEIGHTS-ROAD_AIC620?theme=buy,22.375941,114.178626,7779.349363507779,6470.588235294118
SUN TUEN MUN CENTRE・BLOCK 6,2 Rooms,Tuen Mun South,4700000.0,603.0,750.0,https://hk.centanet.com/findproperty/en/detail/SUN-TUEN-MUN-CENTRE-BLOCK-6_CGY406?theme=buy,22.3908295,113.9725126,7794.3615257048095,6266.666666666667
SIU HONG COURT・SIU SHUN HOUSE (BLOCK K),2 Rooms,Siu Hong,3360000.0,431.0,522.0,https://hk.centanet.com/findproperty/en/detail/SIU-HONG-COURT-SIU-SHUN-HOUSE-(BLOCK-K)_CGV109?theme=buy,22.4117535,113.9789961,7795.823665893271,6436.781609195402
Discovery Bay・Ph 4-Peninsula Vl Capeland・Twilight Court,Low Floor・2 Rooms,Discovery Bay,4260000.0,545.0,661.0,https://hk.centanet.com/findproperty/en/detail/Discovery-Bay-Ph-4-Peninsula-Vl-Capeland-Twilight-Court_LFC765?theme=buy,37.9085357,-121.6002291,7816.51376146789,6444.780635400908
DISCOVERY BAY・Ph 2-Midvale Village,Low Floor・1 Room,Discovery Bay,5500000.0,703.0,830.0,https://hk.centanet.com/findproperty/en/detail/DISCOVERY-BAY-Ph-2-Midvale-Village_LFE032?theme=buy,37.9085357,-121.6002291,7823.613086770982,6626.506024096386
Yuet Wu Villa・BLOCK 10,Low Floor・FLAT J・2 Rooms,Tuen Mun Ferry Pier,3800000.0,484.0,582.0,https://hk.centanet.com/findproperty/en/detail/Yuet-Wu-Villa-BLOCK-10_CFI671?theme=buy,22.3717798,113.9660391,7851.239669421488,6529.209621993127
Cyber Domaine,House・3 Rooms,Fanling,5500000.0,700.0,,https://hk.centanet.com/findproperty/en/detail/Cyber-Domaine_EPW534?theme=buy,22.4916829,114.1414685,7857.142857142857,
TUNG YICK (YIK) BUILDING,2 Rooms,Yuen Long Town Centre,2500000.0,318.0,429.0,https://hk.centanet.com/findproperty/en/detail/TUNG-YICK-(YIK)-BUILDING_COZ468?theme=buy,22.4445376,114.0222076,7861.635220125786,5827.505827505827
